owner,color,name,zip,address,tel,URL,description,lng,lat,type,size_m2,url_image,開園年月日,その他,公園の概要,園名の由来,利用時間,休園日,駐車場,アクセス,休業日,地域の方々との関わり,柏の宮公園ができるまで,柏の宮公園憲章,茶室（林丘亭）,災害に備えた公園,この公園ができるまで,主要防災施設,ファクス番号,みどりの相談所概要,ホームページ,市民緑地制度,施設等紹,施設等紹介,交通アクセス,開園時間,ご寄附のお願い,利用上の注意
杉並区,green,南阿佐谷すずらん緑地,166-0004,"〒166-0004
杉並区阿佐谷南1丁目11番5号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/asagayaminami/1007062.html,,139.637911900016,35.6989979996485,公園 ,135.00,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/062/prk_minamiasagayasuzuran_ryokuti.jpg,平成15年3月3日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,馬橋児童遊園,166-0004,"〒166-0004
杉並区阿佐谷南1丁目13番33号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/asagayaminami/1007063.html,,139.638733800017,35.6994758397532,公園 ,1711.08,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/063/326_mabasijidouyuuen.jpg,昭和39年3月30日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,阿佐谷児童遊園,166-0004,"〒166-0004
杉並区阿佐谷南1丁目18番9号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/asagayaminami/1007064.html,,139.637618900023,35.7003373396381,公園 ,464.08,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/064/302_asagayajidouyuuen.jpg,昭和25年3月31日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,阿佐谷にしはら公園,166-0004,"〒166-0004
杉並区阿佐谷南1丁目21番28号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/asagayaminami/1007065.html,,139.641717500011,35.6998506197771,公園 ,1657.20,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/065/089_asagayanisiharakouen.jpg,昭和53年4月1日,トイレ有り、球戯場有り,"青梅街道から住宅地に入り、坂を下っていくと公園に行き着きます。
公園敷地と住宅地が、入り組んで敷地は複雑な形をしています。
入口付近に枝をいっぱいに張ったケヤキが立ち、園内にも高木がこんもりと繁り、緑が豊かです。
中に入ってすぐの所が、遊具コーナー。
パーゴラのある砂場とブランコがあります。公園の一番奥まったところには、ネットフェンスに囲まれた球戯場があります。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,阿佐谷東公園,167-0004,"〒166-0004
杉並区阿佐谷南1丁目42番6号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/asagayaminami/1007066.html,,139.640096200013,35.7018248996466,公園 ,1845.39,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/066/20191.jpg,昭和49年3月31日,トイレ有り 球戯場有り,"球戯場は、土の地面でケヤキで囲まれ、中央付近に大きなキリが1本、公園の主人公のような風情で立っています。
球戯場の東側にアケボノスギがあります。
その向こう側は遊具のコーナー。
土の敷地にサワラとケヤキが立ち、かたわらに砂場付きのすべり台とブランコがあります。
周囲はサワラとヒイラギナンテンの植込みです。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,阿佐谷ことり公園,167-0004,"〒166-0004
杉並区阿佐谷南3丁目4番16号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/asagayaminami/1007067.html,,139.633948300044,35.7013888096122,公園 ,450.08,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/067/asgayakotori.jpg,昭和61年8月12日,トイレ有り、すくすくひろば有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,阿佐谷南公園,166-0004,"〒166-0004
杉並区阿佐谷南3丁目16番18号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/asagayaminami/1007068.html,,139.629714500009,35.7034362597821,公園 ,1177.74,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/068/028_asagayaminamikouen.jpg,昭和46年2月1日,トイレ有り,"公園敷地の中央に一部住宅地が入り込み、凹型をしています。
左右のでっぱりは、それぞれ特徴のある設計がほどこされ、公園の景色や雰囲気に変化がつけられています。
道路に面した部分はケヤキを中心にした植込みで、その先は4連ブランコとコンビネーションジムがあります。
左手には2つの円形植込みがあり、その1つに植えられたシュロがアクセントになっています。
その奥がひとつめの出っ張りでダルマ型の植込みを囲んで石張りのテラスがあり、周囲は濃い植込みで、かたすみのタケの緑がさわやかです。
反対側の出っ張りは、4つのパーゴラをそなえた砂場で、隣接するようによしず張りのパーゴラをそなえたテラスがあります。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,天沼地蔵前公園,167-0032,"〒167-0032
杉並区天沼1丁目1番4号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/amanuma/1007069.html,,139.627258899996,35.7048843798342,公園 ,1054.84,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/069/200_amanumajizoumaekouen.jpg,平成5年12月1日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,天沼一丁目児童遊園,167-0032,"〒167-0032
杉並区天沼1丁目2番11号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/amanuma/1007070.html,,139.629199100024,35.7055143798193,公園 ,148.26,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/070/amanuma.jpg,昭和58年12月15日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,天沼東公園,167-0032,"〒167-0032
杉並区天沼1丁目32番11号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/amanuma/1007071.html,,139.627623300043,35.7079963599619,公園 ,587.29,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/071/amanumahigasi.jpg,昭和47年10月20日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,天沼西公園,167-0032,"〒167-0032
杉並区天沼3丁目17番27号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/amanuma/1007072.html,,139.619677300042,35.7090371999863,公園 ,1061.29,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/072/064_amanumanisikouen.jpg,昭和50年2月25日,トイレ有り、球戯場有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,天沼弁天池公園,167-0032,"〒167-0032
杉並区天沼3丁目23番1号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/amanuma/1007073.html,車いすトイレ　オストメイトトイレ　ベビーベッド・ベビーチェアトイレ　,139.621503000035,35.7086997799893,公園 ,5295.66,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/073/amanuma_bentenike_park01.jpg,平成19年4月7日,"トイレ有り、バリアフリートイレ有り、すくすくひろば有り
バリアフリートイレは、郷土博物館分館開館時のみ利用可","園名の由来
かつて、この公園の南側広場あたりにはこんこんと水の湧き出る“天沼弁天池”と呼ばれる池がありました。池は、広さ約300坪（直径35メートル程度）の円形で、約5坪（直径4～5メートル）の中ノ島には弁天様が祀られていて、大正の半ば頃までは、日照りが続くと大勢の農民が集まって弁天様へ雨乞いの行事も行なわれていました。
この池は、桃園川の水源のひとつでもあり、天沼の地名の起こりになったともいわれています。
こうした由緒ある土地の由来を将来に伝承するために“天沼弁天池公園”と名づけました。
郷土博物館分館
この館では身近で親しまれる博物館をめざし、新しい博物館活動を展開します。
防災機能
この公園は、災害時の一時的な避難場所となるように夜間も開放します。
地域の防災機能を担う場として、園内に災害備蓄倉庫・軽可搬（消火用）ポンプ格納庫・地下貯水槽（10トン×2基）・井戸を設けてあります。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,天沼もえぎ公園,167-0032,"〒167-0032
杉並区天沼3丁目31番5号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/amanuma/1007074.html,,139.622137700002,35.707318499991,公園 ,860.99,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/074/226_amanumamoegikouen.jpg,平成11年3月31日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,天沼三丁目公園,167-0032,"〒167-0032
杉並区天沼3丁目36番3号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/amanuma/1007075.html,,139.622198600167,35.7098873999847,公園 ,354.14,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/075/135_amanumasantyoumekouen.jpg,昭和59年12月20日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,井草東公園,167-0021,"〒167-0021
杉並区井草1丁目10番18号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/igusa/1007076.html,,139.62689039985,35.7243781897579,公園 ,346.20,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/076/222_igusahigasikouen.jpg,平成10年8月1日,トイレ有り,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,井草さくら公園,167-0021,"〒167-0021
杉並区井草1丁目17番16号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/igusa/1007077.html,,139.622790999844,35.7257324997668,公園 ,1157.02,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/077/130_igusasakurakouen.jpg,昭和58年10月5日,トイレ有り、球戯場有り,"日当たりのよい明るい敷地に、遊びの広場、憩いのテラスそして球戯場がつくられています。
道路に面した北側が、憩いのテラス。
サザンカ、サルスベリなどの中木とツゲなどの灌木が囲む敷地は、タイルで舗装されています。
周りが緑に囲まれているため、のんびりとくつろぐことができます。テラスの隣は砂場。
上をおおうパーゴラのフジの緑が鮮やかです。
数本のサクラが枝を広げる遊びの広場の主役は、複合遊具。丸太、樹脂、ステンレスなどでつくられた遊具で、やぐら、丸太の吊り橋、ロープネットが一体になったものと、すべり台とに分かれています。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,正保公園,167-0021,"〒167-0021
杉並区井草1丁目32番2号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/igusa/1007078.html,,139.622997099831,35.7270444197668,公園 ,684.21,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/078/118_syouhokouen.jpg,昭和56年9月1日,トイレ有り,"都営住宅の建設に伴いつくられた公園です。
小規模ながらさわやかな木立があり、落ちついた雰囲気の公園です。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,井草公園,167-0021,"〒167-0021
杉並区井草2丁目21番1号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/igusa/1007079.html,,139.618885399823,35.7272152897907,公園 ,2843.84,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/079/prk_igusa.jpg,昭和49年3月1日,トイレ有り、球戯場有り,"園内は、主に多目的広場、遊びの広場、そして球戯場の3つに分けられます。
新青梅街道側の入口を入ったところが多目的広場。
ケヤキ、イチョウ、シイノキなどの高木が梢をつらね、その下にはフイリヤブランやシャガなどが植えられています。
広場は多目的に利用できるオープンスペースとなっています。
多目的広場の南側が遊びの広場。
ここは日当たりの良い明るい広場となっており、健康遊具のある高齢者用広場とすべり台、ブランコ、砂場、スプリング遊具のある幼児用広場に分かれています。
遊びの広場の東側にあるイチョウに囲まれたネットフェンスの中は球戯場です。
植込みと球戯場の間の園路を抜けるともう一つの遊びの広場に出ます。
この広場には少年用のコンビネーション遊具があります。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,八成公園,167-0021,"〒167-0021
杉並区井草2丁目27番8号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/igusa/1007080.html,,139.620326399825,35.7283936797727,公園 ,595.04,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/080/025_hatinarikouen.jpg,昭和45年6月1日,トイレ有り,"八成小学校の裏側に隣接する民間の畑を買収してつくられた公園で、南と西側が道路に面しているので日当たりの良い公園です。
正方形の敷地は道路より少し高くなっていて、周りはアケボノスギやツツジなどの植込みになっています。
明るい広場にさわやかな木陰をつくっているのは、数本のケヤキで景観のアクセントになっています。
遊具はブランコやすべり台、砂場があり、夏でも木陰で涼しく遊べます。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,井草三丁目緑地,167-0021,"〒167-0021
杉並区井草3丁目4番13号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/igusa/1007081.html,,139.613934699824,35.7262848898194,公園 ,442.61,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/081/217_igusasantyoumeryokuti.jpg,平成9年7月1日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,住吉公園,167-0021,"〒167-0021
杉並区井草3丁目15番5号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/igusa/1007082.html,,139.614786599814,35.7269698098224,公園 ,754.19,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/082/067_sumiyosikouen.jpg,昭和50年4月1日,トイレ有り,"環状8号線に面した都営団地のそばにあり、都営住宅の建設に伴いつくられた公園です。
表通りに面した入口付近には、濃緑のトウネズミモチが枝を広げています。
左側は裏門まで、スギ、トウカエデ、ケヤキなどの高木が立つ植込みがつづきます。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,井草北公園,167-0021,"〒167-0021
杉並区井草3丁目20番10号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/igusa/1007083.html,,139.616335899806,35.7282431498169,公園 ,994.98,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/083/048_igusakitakouen.jpg,昭和48年11月30日,トイレ有り、球戯場有り,"住宅地の中の公園で、南側には家屋がないので、明るく広々としています。
周りは植込みの緑が濃く、園内にはケヤキがさわやかな木陰をつくっています。
広場の中央に太いケヤキを囲んで円形のベンチがおかれています。
遊具はその周りに配置されています。
遊びの施設として、また、景観として目につくのが南側の築山です。
土をうず高く盛った小山にはクローバーなどが生え、擬木の登り木が立っています。
そこで遊ぶ子供達は、ちょっとした冒険の気分が味わえます。
築山のふもとは砂場。フジの緑が鮮やかなパーゴラが建ち、すべり台もついています。
ほかに4連ブランコとタイヤの遊具があります。
また、北側には、球戯場がもうけられています。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,矢頭公園,167-0021,"〒167-0021
杉並区井草4丁目3番5号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/igusa/1007084.html,,139.610234189132,35.7254789778272,公園 ,1169.49,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/084/023_yagasirakouen.jpg,昭和45年4月1日,トイレ有り,"公園の道路ぎわに大きなケヤキが数本立ち、ゆったりと枝を広げています。
木の下をくぐるようにして中に入ると、そこに色々な遊具のある広場があります。
広場は土の部分とタイル張りのテラスとに分かれてていて、中心的な遊具は白いコンクリート製の富士山のような円錐形のすべり台で、石や鉄の足掛かりがあるので、よじ登って遊ぶこともできます。
広場のほぼ中央には、石で円く囲まれた植込みがあり、サルスベリの下に四季の草花が植えられています。
その右奥がテラスで、隣の砂場にまたがって大きなパーゴラが建ち、憩いのコーナーになっています。
砂場の周りには動物遊具が配置され、中にはカラーコンクリート製の子供の家がつくられています。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,井草ひまわり公園,167-0021,"〒167-0021
杉並区井草4丁目8番21号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/igusa/1007085.html,,139.611780199827,35.725902529827,公園 ,342.15,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/085/158_igusahimawarikouen.jpg,昭和63年2月23日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,井草森公園,167-0021,"〒167-0021
杉並区井草4丁目12番1号",03-5310-4515,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/igusa/1007086.html,車いすトイレ　車いす駐車場　インターホン　点字ブロック　音声案内　AED　,139.611942999811,35.7267260398408,公園 ,39503.80,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/086/213_igusamorikouen.jpg,平成8年3月31日,トイレ有り、バリアフリートイレ有り（管理事務所内）、流れ有り、すくすくひろば有り,"原っぱと運動場を中心とした公園です。水遊び場や大きな遊具夏休みにデイキャンプができる広場があります。また、災害時には「防災公園」として機能するようゲートシャワーやスプリンクラーなどさまざまな施設を備えています。

原っぱゾーン
公園のほぼ中央に位置し、疎林の中の草地を走り回りのびのびと憩える空間であり、本公園のメイン広場です。一画には子供たちが遊べる遊具があり、その他ゲートボールなど軽スポーツが可能な広場を設けています。夏休みにはグループでデイキャンプもできます。（日曜・祝日を除く）
森と水のゾーン
流れ、池そして築山を配し、四季折々に花を楽しめます。本公園でもっとも自然に親しめる空間です。
流れは二本あり、一本は滝から落水し渓流の感じを出しています。その下流は浅い溜まりとなり水遊びができます。もう一本は水生植物や水辺植物を植え自然観察を楽しむことができます。池は中の島を配し、ほとりのあずまやからの眺めはすばらしく、カルガモなど水鳥が飛来してきます。
多目的運動場ゾーン
サッカー・ラグビーなどに利用ができ、全面天然芝で覆われています。災害時には避難広場としても利用します。
この公園は国有地の無償貸付を受けています。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,玉川上水公園,168-0063,"〒168-0063
杉並区和泉2丁目7番19号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/izumi/1007087.html,,139.650590500039,35.6713385497579,公園 ,4252.58,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/087/015_tamagawajyousuikouen.jpg,昭和43年12月7日,トイレ有り,"玉川上水は、江戸時代に江戸の町に飲料水を供給するためにつくられた上水路で、現在は一部が暗渠となって杉並区内を通っています。
その暗渠の上に東京都水道局から借地してつくられた3つの公園と1つの緑地があります。
下流から玉川上水公園、玉川上水永泉寺緑地、玉川上水第三公園、玉川上水第二公園の順に並んでおり、その全長は約2,000メートルにもおよびます。
玉川上水公園は、井の頭線の明大前駅付近にあり、道路をはさんで3つの区画に分かれています。
東端にあるのがコンクリートと土の広場でそこには砂場と擬木の登はん木があります。
真ん中の広場には大きなすべり台とクジラ・カニ・カメの遊具がおいてあり、とりわけクジラのつくりは見事です。
ステンレスパイプのモニュメントと色鮮やかな花壇が目をひくのが三番目の広場です。
広場の前は明治大学和泉校舎で、もと徳川幕府から明治政府まで続いた兵器廠のあったところです。",,,,,,,,,,,,,,,,,,,,,,,
杉並区,green,和泉二丁目緑地,168-0063,"〒168-0063
杉並区和泉2丁目17番38号",,https://www.city.suginami.tokyo.jp/shisetsu/kouen/01/izumi/1007088.html,,139.650097299987,35.6746006097904,公園 ,98.31,https://www.city.suginami.tokyo.jp/_res/projects/default_project/_page_/001/007/088/502_izuminityoumeryokuti.jpg,昭和51年7月1日,トイレなし,,,,,,,,,,,,,,,,,,,,,,,,
